5125,Tamarack Road,Salt Lake City,UT,84100,2008-01-20
5127,Valley Road,Olympia,WA,98507,2008-01-22
5129,Apple Lane,Juneau,AK,99801,2008-01-24
5131,Cannery Row,Phoenix,AZ,85011,2008-01-26
5133,Elm Street,Denver,CO,80201,2008-01-28
5135,Goshen Road,Tallahassee,FL,32301,2008-01-30
5137,Island Drive,Honolulu,HI,96800-3017,2008-02-01
5139,King Street,Baton Rouge,LA,70800,2008-02-03
5141,Maple Street,Annapolis,MD,21400,2008-02-05
5143,Oak Drive,Carson City,NV,89701,2008-02-07
5145,Queen Ann Drive,Salem,OR,97301,2008-02-09
5147,Stoney Way,Austin,TX,73301,2008-02-11
5149,University Lane,Richmond,VA,23173-1823,2008-02-13
5151,Willow Road,Charleston,WV,25300,2008-02-15
5153,Bowery Estates,Montgomery,AL,36100,2008-02-17
5155,Dogwood Drive,Sacramento,CA,94203,2008-02-19
5157,Fir Street,Washington,DC,20510-0001,2008-02-21
5159,The Highlands,Atlanta,GA,30026,2008-02-23
5161,James Road,Springfield,IL,62700,2008-02-25
5163,Larch Mont Road,Boston,MA,02138-7190,2008-02-27
5165,New Pike Road,Trenton,NJ,8600,2008-02-29
5167,Pine Place,Albany,NY,12200-2837,2008-03-02
5169,Race Track Road,Harrisburg,PA,17100,2008-03-04
5171,Tamarack Road,Salt Lake City,UT,84100,2008-03-06
5173,Valley Road,Olympia,WA,98507,2008-03-08
5175,Apple Lane,Juneau,AK,99801,2008-03-10
5177,Cannery Row,Phoenix,AZ,85011,2008-03-12
5179,Elm Street,Denver,CO,80201,2008-03-14
5181,Goshen Road,Tallahassee,FL,32301,2008-03-16
5183,Island Drive,Honolulu,HI,96800-3017,2008-03-18
5185,King Street,Baton Rouge,LA,70800,2008-03-20
5187,Maple Street,Annapolis,MD,21400,2008-03-22
5189,Oak Drive,Carson City,NV,89701,2008-03-24
5191,Queen Ann Drive,Salem,OR,97301,2008-03-26
5193,Stoney Way,Austin,TX,73301,2008-03-28
5195,University Lane,Richmond,VA,23173-1823,2008-03-30
5197,Willow Road,Charleston,WV,25300,2008-04-01
5199,Bowery Estates,Montgomery,AL,36100,2008-04-03
5201,Dogwood Drive,Sacramento,CA,94203,2008-04-05
5203,Fir Street,Washington,DC,20510-0001,2008-04-07
5205,The Highlands,Atlanta,GA,30026,2008-04-09
5207,James Road,Springfield,IL,62700,2008-04-11
5209,Larch Mont Road,Boston,MA,02138-7190,2008-04-13
5211,New Pike Road,Trenton,NJ,8600,2008-04-15
5213,Pine Place,Albany,NY,12200-2837,2008-04-17
5215,Race Track Road,Harrisburg,PA,17100,2008-04-19
5217,Tamarack Road,Salt Lake City,UT,84100,2008-04-21
5219,Valley Road,Olympia,WA,98507,2008-04-23
5221,Apple Lane,Juneau,AK,99801,2008-04-25
5223,Cannery Row,Phoenix,AZ,85011,2008-04-27
5225,Elm Street,Denver,CO,80201,2008-04-29
5227,Goshen Road,Tallahassee,FL,32301,2008-05-01
5229,Island Drive,Honolulu,HI,96800-3017,2008-05-03
5231,King Street,Baton Rouge,LA,70800,2008-05-05
5233,Maple Street,Annapolis,MD,21400,2008-05-07
5235,Oak Drive,Carson City,NV,89701,2008-05-09
5237,Queen Ann Drive,Salem,OR,97301,2008-05-11
5239,Stoney Way,Austin,TX,73301,2008-05-13
5241,University Lane,Richmond,VA,23173-1823,2008-05-15
5243,Willow Road,Charleston,WV,25300,2008-05-17
5245,Bowery Estates,Montgomery,AL,36100,2008-05-19
5247,Dogwood Drive,Sacramento,CA,94203,2008-05-21
5249,Fir Street,Washington,DC,20510-0001,2008-05-23
5251,The Highlands,Atlanta,GA,30026,2008-05-25
5253,James Road,Springfield,IL,62700,2008-05-27
5255,Larch Mont Road,Boston,MA,02138-7190,2008-05-29
5257,New Pike Road,Trenton,NJ,8600,2008-05-31
5259,Pine Place,Albany,NY,12200-2837,2008-06-02
5261,Race Track Road,Harrisburg,PA,17100,2008-06-04
5263,Tamarack Road,Salt Lake City,UT,84100,2008-06-06
5265,Valley Road,Olympia,WA,98507,2008-06-08
5267,Apple Lane,Juneau,AK,99801,2008-06-10
5269,Cannery Row,Phoenix,AZ,85011,2008-06-12
5271,Elm Street,Denver,CO,80201,2008-06-14
5273,Goshen Road,Tallahassee,FL,32301,2008-06-16
5275,Island Drive,Honolulu,HI,96800-3017,2008-06-18
5277,King Street,Baton Rouge,LA,70800,2008-06-20
5279,Maple Street,Annapolis,MD,21400,2008-06-22
5281,Oak Drive,Carson City,NV,89701,2008-06-24
5283,Queen Ann Drive,Salem,OR,97301,2008-06-26
5285,Stoney Way,Austin,TX,73301,2008-06-28
5287,University Lane,Richmond,VA,23173-1823,2008-06-30
5289,Willow Road,Charleston,WV,25300,2008-07-02
5291,Bowery Estates,Montgomery,AL,36100,2008-07-04
5293,Dogwood Drive,Sacramento,CA,94203,2008-07-06
5295,Fir Street,Washington,DC,20510-0001,2008-07-08
5297,The Highlands,Atlanta,GA,30026,2008-07-10
5299,James Road,Springfield,IL,62700,2008-07-12
5301,Larch Mont Road,Boston,MA,02138-7190,2008-07-14
5303,New Pike Road,Trenton,NJ,8600,2008-07-16
5305,Pine Place,Albany,NY,12200-2837,2008-07-18
5307,Race Track Road,Harrisburg,PA,17100,2008-07-20
5309,Tamarack Road,Salt Lake City,UT,84100,2008-07-22
5311,Valley Road,Olympia,WA,98507,2008-07-24
5313,Apple Lane,Juneau,AK,99801,2008-07-26
5315,Cannery Row,Phoenix,AZ,85011,2008-07-28
5317,Elm Street,Denver,CO,80201,2008-07-30
5319,Goshen Road,Tallahassee,FL,32301,2008-08-01
5321,Island Drive,Honolulu,HI,96800-3017,2008-08-03
5323,King Street,Baton Rouge,LA,70800,2008-08-05
5325,Maple Street,Annapolis,MD,21400,2008-08-07
5327,Oak Drive,Carson City,NV,89701,2008-08-09
5329,Queen Ann Drive,Salem,OR,97301,2008-08-11
5331,Stoney Way,Austin,TX,73301,2008-08-13
5333,University Lane,Richmond,VA,23173-1823,2008-08-15
5335,Willow Road,Charleston,WV,25300,2008-08-17
5337,Bowery Estates,Montgomery,AL,36100,2008-08-19
5339,Dogwood Drive,Sacramento,CA,94203,2008-08-21
5341,Fir Street,Washington,DC,20510-0001,2008-08-23
5343,The Highlands,Atlanta,GA,30026,2008-08-25
5345,James Road,Springfield,IL,62700,2008-08-27
5347,Larch Mont Road,Boston,MA,02138-7190,2008-08-29
5349,New Pike Road,Trenton,NJ,8600,2008-08-31
5351,Pine Place,Albany,NY,12200-2837,2008-09-02
5353,Race Track Road,Harrisburg,PA,17100,2008-09-04
5355,Tamarack Road,Salt Lake City,UT,84100,2008-09-06
5357,Valley Road,Olympia,WA,98507,2008-09-08
5359,Apple Lane,Juneau,AK,99801,2008-09-10
5361,Cannery Row,Phoenix,AZ,85011,2008-09-12
5363,Elm Street,Denver,CO,80201,2008-09-14
5365,Goshen Road,Tallahassee,FL,32301,2008-09-16
5367,Island Drive,Honolulu,HI,96800-3017,2008-09-18
5369,King Street,Baton Rouge,LA,70800,2008-09-20
5371,Maple Street,Annapolis,MD,21400,2008-09-22
5373,Oak Drive,Carson City,NV,89701,2008-09-24
5375,Queen Ann Drive,Salem,OR,97301,2008-09-26
5377,Stoney Way,Austin,TX,73301,2008-09-28
5379,University Lane,Richmond,VA,23173-1823,2008-09-30
5381,Willow Road,Charleston,WV,25300,2008-10-02
5383,Bowery Estates,Montgomery,AL,36100,2008-10-04
5385,Dogwood Drive,Sacramento,CA,94203,2008-10-06
5387,Fir Street,Washington,DC,20510-0001,2008-10-08
5389,The Highlands,Atlanta,GA,30026,2008-10-10
5391,James Road,Springfield,IL,62700,2008-10-12
5393,Larch Mont Road,Boston,MA,02138-7190,2008-10-14
5395,New Pike Road,Trenton,NJ,8600,2008-10-16
5397,Pine Place,Albany,NY,12200-2837,2008-10-18
5399,Race Track Road,Harrisburg,PA,17100,2008-10-20
5401,Tamarack Road,Salt Lake City,UT,84100,2008-10-22
5403,Valley Road,Olympia,WA,98507,2008-10-24
5405,Apple Lane,Juneau,AK,99801,2008-10-26
5407,Cannery Row,Phoenix,AZ,85011,2008-10-28
5409,Elm Street,Denver,CO,80201,2008-10-30
5411,Goshen Road,Tallahassee,FL,32301,2008-11-01
5413,Island Drive,Honolulu,HI,96800-3017,2008-11-03
5415,King Street,Baton Rouge,LA,70800,2008-11-05
5417,Maple Street,Annapolis,MD,21400,2008-11-07
5419,Oak Drive,Carson City,NV,89701,2008-11-09
5421,Queen Ann Drive,Salem,OR,97301,2008-11-11
5423,Stoney Way,Austin,TX,73301,2008-11-13
5425,University Lane,Richmond,VA,23173-1823,2008-11-15
5427,Willow Road,Charleston,WV,25300,2008-11-17
5429,Bowery Estates,Montgomery,AL,36100,2008-11-19
5431,Dogwood Drive,Sacramento,CA,94203,2008-11-21
5433,Fir Street,Washington,DC,20510-0001,2008-11-23
5435,The Highlands,Atlanta,GA,30026,2008-11-25
5437,James Road,Springfield,IL,62700,2008-11-27
5439,Larch Mont Road,Boston,MA,02138-7190,2008-11-29
5441,New Pike Road,Trenton,NJ,8600,2008-12-01
5443,Pine Place,Albany,NY,12200-2837,2008-12-03
5445,Race Track Road,Harrisburg,PA,17100,2008-12-05
5447,Tamarack Road,Salt Lake City,UT,84100,2008-12-07
5449,Valley Road,Olympia,WA,98507,2008-12-09
5451,Apple Lane,Juneau,AK,99801,2008-12-11
5453,Cannery Row,Phoenix,AZ,85011,2008-12-13
5455,Elm Street,Denver,CO,80201,2008-12-15
5457,Goshen Road,Tallahassee,FL,32301,2008-12-17
5459,Island Drive,Honolulu,HI,96800-3017,2008-12-19
5461,King Street,Baton Rouge,LA,70800,2008-12-21
5463,Maple Street,Annapolis,MD,21400,2008-12-23
5465,Oak Drive,Carson City,NV,89701,2008-12-25
5467,Queen Ann Drive,Salem,OR,97301,2008-12-27
5469,Stoney Way,Austin,TX,73301,2008-12-29
5471,University Lane,Richmond,VA,23173-1823,2008-12-31
5473,Willow Road,Charleston,WV,25300,2009-01-02
5475,Bowery Estates,Montgomery,AL,36100,2008-01-05
5477,Dogwood Drive,Sacramento,CA,94203,2008-01-07
5479,Fir Street,Washington,DC,20510-0001,2008-01-09
5481,The Highlands,Atlanta,GA,30026,2008-01-11
5483,James Road,Springfield,IL,62700,2008-01-13
5485,Larch Mont Road,Boston,MA,02138-7190,2008-01-15
5487,New Pike Road,Trenton,NJ,8600,2008-01-17
5489,Pine Place,Albany,NY,12200-2837,2008-01-19
5491,Race Track Road,Harrisburg,PA,17100,2008-01-21
5493,Tamarack Road,Salt Lake City,UT,84100,2008-01-23
5495,Valley Road,Olympia,WA,98507,2008-01-25
5497,Apple Lane,Juneau,AK,99801,2008-01-27
5499,Cannery Row,Phoenix,AZ,85011,2008-01-29
5501,Elm Street,Denver,CO,80201,2008-01-31
5503,Goshen Road,Tallahassee,FL,32301,2008-02-02
5505,Island Drive,Honolulu,HI,96800-3017,2008-02-04
5507,King Street,Baton Rouge,LA,70800,2008-02-06
5509,Maple Street,Annapolis,MD,21400,2008-02-08
5511,Oak Drive,Carson City,NV,89701,2008-02-10
5513,Queen Ann Drive,Salem,OR,97301,2008-02-12
5515,Stoney Way,Austin,TX,73301,2008-02-14
5517,University Lane,Richmond,VA,23173-1823,2008-02-16
5519,Willow Road,Charleston,WV,25300,2008-02-18
5521,Bowery Estates,Montgomery,AL,36100,2008-02-20
5523,Dogwood Drive,Sacramento,CA,94203,2008-02-22
5525,Fir Street,Washington,DC,20510-0001,2008-02-24
5527,The Highlands,Atlanta,GA,30026,2008-02-26
5529,James Road,Springfield,IL,62700,2008-02-28
5531,Larch Mont Road,Boston,MA,02138-7190,2008-03-01
5533,New Pike Road,Trenton,NJ,8600,2008-03-03
5535,Pine Place,Albany,NY,12200-2837,2008-03-05
5537,Race Track Road,Harrisburg,PA,17100,2008-03-07
5539,Tamarack Road,Salt Lake City,UT,84100,2008-03-09
5541,Valley Road,Olympia,WA,98507,2008-03-11
5543,Apple Lane,Juneau,AK,99801,2008-03-13
5545,Cannery Row,Phoenix,AZ,85011,2008-03-15
5547,Elm Street,Denver,CO,80201,2008-03-17
5549,Goshen Road,Tallahassee,FL,32301,2008-03-19
5551,Island Drive,Honolulu,HI,96800-3017,2008-03-21
5553,King Street,Baton Rouge,LA,70800,2008-03-23
5555,Maple Street,Annapolis,MD,21400,2008-03-25
5557,Oak Drive,Carson City,NV,89701,2008-03-27
5559,Queen Ann Drive,Salem,OR,97301,2008-03-29
5561,Stoney Way,Austin,TX,73301,2008-03-31
5563,University Lane,Richmond,VA,23173-1823,2008-04-02
5565,Willow Road,Charleston,WV,25300,2008-04-04
5567,Bowery Estates,Montgomery,AL,36100,2008-04-06
5569,Dogwood Drive,Sacramento,CA,94203,2008-04-08
5571,Fir Street,Washington,DC,20510-0001,2008-04-10
5573,The Highlands,Atlanta,GA,30026,2008-04-12
5575,James Road,Springfield,IL,62700,2008-04-14
5577,Larch Mont Road,Boston,MA,02138-7190,2008-04-16
5579,New Pike Road,Trenton,NJ,8600,2008-04-18
5581,Pine Place,Albany,NY,12200-2837,2008-04-20
5583,Race Track Road,Harrisburg,PA,17100,2008-04-22
5585,Tamarack Road,Salt Lake City,UT,84100,2008-04-24
5587,Valley Road,Olympia,WA,98507,2008-04-26
5589,Apple Lane,Juneau,AK,99801,2008-04-28
5591,Cannery Row,Phoenix,AZ,85011,2008-04-30
5593,Elm Street,Denver,CO,80201,2008-05-02
5595,Goshen Road,Tallahassee,FL,32301,2008-05-04
5597,Island Drive,Honolulu,HI,96800-3017,2008-05-06
5599,King Street,Baton Rouge,LA,70800,2008-05-08
5601,Maple Street,Annapolis,MD,21400,2008-05-10
5603,Oak Drive,Carson City,NV,89701,2008-05-12
5605,Queen Ann Drive,Salem,OR,97301,2008-05-14
5607,Stoney Way,Austin,TX,73301,2008-05-16
5609,University Lane,Richmond,VA,23173-1823,2008-05-18
5611,Willow Road,Charleston,WV,25300,2008-05-20
5613,Bowery Estates,Montgomery,AL,36100,2008-05-22
5615,Dogwood Drive,Sacramento,CA,94203,2008-05-24
5617,Fir Street,Washington,DC,20510-0001,2008-05-26
5619,The Highlands,Atlanta,GA,30026,2008-05-28
5621,James Road,Springfield,IL,62700,2008-05-30
5623,Larch Mont Road,Boston,MA,02138-7190,2008-06-01
5625,New Pike Road,Trenton,NJ,8600,2008-06-03
5627,Pine Place,Albany,NY,12200-2837,2008-06-05
5629,Race Track Road,Harrisburg,PA,17100,2008-06-07
5631,Tamarack Road,Salt Lake City,UT,84100,2008-06-09
5633,Valley Road,Olympia,WA,98507,2008-06-11
5635,Apple Lane,Juneau,AK,99801,2008-06-13
5637,Cannery Row,Phoenix,AZ,85011,2008-06-15
5639,Elm Street,Denver,CO,80201,2008-06-17
5641,Goshen Road,Tallahassee,FL,32301,2008-06-19
5643,Island Drive,Honolulu,HI,96800-3017,2008-06-21
5645,King Street,Baton Rouge,LA,70800,2008-06-23
5647,Maple Street,Annapolis,MD,21400,2008-06-25
5649,Oak Drive,Carson City,NV,89701,2008-06-27
5651,Queen Ann Drive,Salem,OR,97301,2008-06-29
5653,Stoney Way,Austin,TX,73301,2008-07-01
5655,University Lane,Richmond,VA,23173-1823,2008-07-03
5657,Willow Road,Charleston,WV,25300,2008-07-05
5659,Bowery Estates,Montgomery,AL,36100,2008-07-07
5661,Dogwood Drive,Sacramento,CA,94203,2008-07-09
5663,Fir Street,Washington,DC,20510-0001,2008-07-11
5665,The Highlands,Atlanta,GA,30026,2008-07-13
5667,James Road,Springfield,IL,62700,2008-07-15
5669,Larch Mont Road,Boston,MA,02138-7190,2008-07-17
5671,New Pike Road,Trenton,NJ,8600,2008-07-19
5673,Pine Place,Albany,NY,12200-2837,2008-07-21
5675,Race Track Road,Harrisburg,PA,17100,2008-07-23
5677,Tamarack Road,Salt Lake City,UT,84100,2008-07-25
5679,Valley Road,Olympia,WA,98507,2008-07-27
5681,Apple Lane,Juneau,AK,99801,2008-07-29
5683,Cannery Row,Phoenix,AZ,85011,2008-07-31
5685,Elm Street,Denver,CO,80201,2008-08-02
5687,Goshen Road,Tallahassee,FL,32301,2008-08-04
5689,Island Drive,Honolulu,HI,96800-3017,2008-08-06
5691,King Street,Baton Rouge,LA,70800,2008-08-08
5693,Maple Street,Annapolis,MD,21400,2008-08-10
5695,Oak Drive,Carson City,NV,89701,2008-08-12
5697,Queen Ann Drive,Salem,OR,97301,2008-08-14
5699,Stoney Way,Austin,TX,73301,2008-08-16
5701,University Lane,Richmond,VA,23173-1823,2008-08-18
5703,Willow Road,Charleston,WV,25300,2008-08-20
5705,Bowery Estates,Montgomery,AL,36100,2008-08-22
5707,Dogwood Drive,Sacramento,CA,94203,2008-08-24
5709,Fir Street,Washington,DC,20510-0001,2008-08-26
5711,The Highlands,Atlanta,GA,30026,2008-08-28
5713,James Road,Springfield,IL,62700,2008-08-30
5715,Larch Mont Road,Boston,MA,02138-7190,2008-09-01
5717,New Pike Road,Trenton,NJ,8600,2008-09-03
5719,Pine Place,Albany,NY,12200-2837,2008-09-05
5721,Race Track Road,Harrisburg,PA,17100,2008-09-07
5723,Tamarack Road,Salt Lake City,UT,84100,2008-09-09
5725,Valley Road,Olympia,WA,98507,2008-09-11
5727,Apple Lane,Juneau,AK,99801,2008-09-13
5729,Cannery Row,Phoenix,AZ,85011,2008-09-15
5731,Elm Street,Denver,CO,80201,2008-09-17
5733,Goshen Road,Tallahassee,FL,32301,2008-09-19
5735,Island Drive,Honolulu,HI,96800-3017,2008-09-21
5737,King Street,Baton Rouge,LA,70800,2008-09-23
5739,Maple Street,Annapolis,MD,21400,2008-09-25
5741,Oak Drive,Carson City,NV,89701,2008-09-27
5743,Queen Ann Drive,Salem,OR,97301,2008-09-29
5745,Stoney Way,Austin,TX,73301,2008-10-01
5747,University Lane,Richmond,VA,23173-1823,2008-10-03
5749,Willow Road,Charleston,WV,25300,2008-10-05
5751,Bowery Estates,Montgomery,AL,36100,2008-10-07
5753,Dogwood Drive,Sacramento,CA,94203,2008-10-09
5755,Fir Street,Washington,DC,20510-0001,2008-10-11
5757,The Highlands,Atlanta,GA,30026,2008-10-13
5759,James Road,Springfield,IL,62700,2008-10-15
5761,Larch Mont Road,Boston,MA,02138-7190,2008-10-17
5763,New Pike Road,Trenton,NJ,8600,2008-10-19
5765,Pine Place,Albany,NY,12200-2837,2008-10-21
5767,Race Track Road,Harrisburg,PA,17100,2008-10-23
5769,Tamarack Road,Salt Lake City,UT,84100,2008-10-25
5771,Valley Road,Olympia,WA,98507,2008-10-27
5773,Apple Lane,Juneau,AK,99801,2008-10-29
5775,Cannery Row,Phoenix,AZ,85011,2008-10-31
5777,Elm Street,Denver,CO,80201,2008-11-02
5779,Goshen Road,Tallahassee,FL,32301,2008-11-04
5781,Island Drive,Honolulu,HI,96800-3017,2008-11-06
5783,King Street,Baton Rouge,LA,70800,2008-11-08
5785,Maple Street,Annapolis,MD,21400,2008-11-10
5787,Oak Drive,Carson City,NV,89701,2008-11-12
5789,Queen Ann Drive,Salem,OR,97301,2008-11-14
5791,Stoney Way,Austin,TX,73301,2008-11-16
5793,University Lane,Richmond,VA,23173-1823,2008-11-18
5795,Willow Road,Charleston,WV,25300,2008-11-20
5797,Bowery Estates,Montgomery,AL,36100,2008-11-22
5799,Dogwood Drive,Sacramento,CA,94203,2008-11-24
5801,Fir Street,Washington,DC,20510-0001,2008-11-26
5803,The Highlands,Atlanta,GA,30026,2008-11-28
5805,James Road,Springfield,IL,62700,2008-11-30
5807,Larch Mont Road,Boston,MA,02138-7190,2008-12-02
5809,New Pike Road,Trenton,NJ,8600,2008-12-04
5811,Pine Place,Albany,NY,12200-2837,2008-12-06
5813,Race Track Road,Harrisburg,PA,17100,2008-12-08
5815,Tamarack Road,Salt Lake City,UT,84100,2008-12-10
5817,Valley Road,Olympia,WA,98507,2008-12-12
5819,Apple Lane,Juneau,AK,99801,2008-12-14
5821,Cannery Row,Phoenix,AZ,85011,2008-12-16
5823,Elm Street,Denver,CO,80201,2008-12-18
5825,Goshen Road,Tallahassee,FL,32301,2008-12-20
5827,Island Drive,Honolulu,HI,96800-3017,2008-12-22
5829,King Street,Baton Rouge,LA,70800,2008-12-24
5831,Maple Street,Annapolis,MD,21400,2008-12-26
5833,Oak Drive,Carson City,NV,89701,2008-12-28
5835,Queen Ann Drive,Salem,OR,97301,2008-12-30
5837,Stoney Way,Austin,TX,73301,2009-01-01
5839,University Lane,Richmond,VA,23173-1823,2009-01-03
5841,Willow Road,Charleston,WV,25300,2008-01-06
5843,Bowery Estates,Montgomery,AL,36100,2008-01-08
5845,Dogwood Drive,Sacramento,CA,94203,2008-01-10
5847,Fir Street,Washington,DC,20510-0001,2008-01-12
5849,The Highlands,Atlanta,GA,30026,2008-01-14
5851,James Road,Springfield,IL,62700,2008-01-16
5853,Larch Mont Road,Boston,MA,02138-7190,2008-01-18
5855,New Pike Road,Trenton,NJ,8600,2008-01-20
5857,Pine Place,Albany,NY,12200-2837,2008-01-22
5859,Race Track Road,Harrisburg,PA,17100,2008-01-24
5861,Tamarack Road,Salt Lake City,UT,84100,2008-01-26
5863,Valley Road,Olympia,WA,98507,2008-01-28
5865,Apple Lane,Juneau,AK,99801,2008-01-30
5867,Cannery Row,Phoenix,AZ,85011,2008-02-01
5869,Elm Street,Denver,CO,80201,2008-02-03
5871,Goshen Road,Tallahassee,FL,32301,2008-02-05
5873,Island Drive,Honolulu,HI,96800-3017,2008-02-07
5875,King Street,Baton Rouge,LA,70800,2008-02-09
5877,Maple Street,Annapolis,MD,21400,2008-02-11
5879,Oak Drive,Carson City,NV,89701,2008-02-13
5881,Queen Ann Drive,Salem,OR,97301,2008-02-15
5883,Stoney Way,Austin,TX,73301,2008-02-17
5885,University Lane,Richmond,VA,23173-1823,2008-02-19
5887,Willow Road,Charleston,WV,25300,2008-02-21
5889,Bowery Estates,Montgomery,AL,36100,2008-02-23
5891,Dogwood Drive,Sacramento,CA,94203,2008-02-25
5893,Fir Street,Washington,DC,20510-0001,2008-02-27
5895,The Highlands,Atlanta,GA,30026,2008-02-29
5897,James Road,Springfield,IL,62700,2008-03-02
5899,Larch Mont Road,Boston,MA,02138-7190,2008-03-04
5901,New Pike Road,Trenton,NJ,8600,2008-03-06
5903,Pine Place,Albany,NY,12200-2837,2008-03-08
5905,Race Track Road,Harrisburg,PA,17100,2008-03-10
5907,Tamarack Road,Salt Lake City,UT,84100,2008-03-12
5909,Valley Road,Olympia,WA,98507,2008-03-14
5911,Apple Lane,Juneau,AK,99801,2008-03-16
5913,Cannery Row,Phoenix,AZ,85011,2008-03-18
5915,Elm Street,Denver,CO,80201,2008-03-20
5917,Goshen Road,Tallahassee,FL,32301,2008-03-22
5919,Island Drive,Honolulu,HI,96800-3017,2008-03-24
5921,King Street,Baton Rouge,LA,70800,2008-03-26
5923,Maple Street,Annapolis,MD,21400,2008-03-28
5925,Oak Drive,Carson City,NV,89701,2008-03-30
5927,Queen Ann Drive,Salem,OR,97301,2008-04-01
5929,Stoney Way,Austin,TX,73301,2008-04-03
5931,University Lane,Richmond,VA,23173-1823,2008-04-05
5933,Willow Road,Charleston,WV,25300,2008-04-07
5935,Bowery Estates,Montgomery,AL,36100,2008-04-09
5937,Dogwood Drive,Sacramento,CA,94203,2008-04-11
5939,Fir Street,Washington,DC,20510-0001,2008-04-13
5941,The Highlands,Atlanta,GA,30026,2008-04-15
5943,James Road,Springfield,IL,62700,2008-04-17
5945,Larch Mont Road,Boston,MA,02138-7190,2008-04-19
5947,New Pike Road,Trenton,NJ,8600,2008-04-21
5949,Pine Place,Albany,NY,12200-2837,2008-04-23
5951,Race Track Road,Harrisburg,PA,17100,2008-04-25
5953,Tamarack Road,Salt Lake City,UT,84100,2008-04-27
5955,Valley Road,Olympia,WA,98507,2008-04-29
5957,Apple Lane,Juneau,AK,99801,2008-05-01
5959,Cannery Row,Phoenix,AZ,85011,2008-05-03
5961,Elm Street,Denver,CO,80201,2008-05-05
5963,Goshen Road,Tallahassee,FL,32301,2008-05-07
5965,Island Drive,Honolulu,HI,96800-3017,2008-05-09
5967,King Street,Baton Rouge,LA,70800,2008-05-11
5969,Maple Street,Annapolis,MD,21400,2008-05-13
5971,Oak Drive,Carson City,NV,89701,2008-05-15
5973,Queen Ann Drive,Salem,OR,97301,2008-05-17
5975,Stoney Way,Austin,TX,73301,2008-05-19
5977,University Lane,Richmond,VA,23173-1823,2008-05-21
5979,Willow Road,Charleston,WV,25300,2008-05-23
5981,Bowery Estates,Montgomery,AL,36100,2008-05-25
5983,Dogwood Drive,Sacramento,CA,94203,2008-05-27
5985,Fir Street,Washington,DC,20510-0001,2008-05-29
5987,The Highlands,Atlanta,GA,30026,2008-05-31
5989,James Road,Springfield,IL,62700,2008-06-02
5991,Larch Mont Road,Boston,MA,02138-7190,2008-06-04
5993,New Pike Road,Trenton,NJ,8600,2008-06-06
5995,Pine Place,Albany,NY,12200-2837,2008-06-08
5997,Race Track Road,Harrisburg,PA,17100,2008-06-10
5999,Tamarack Road,Salt Lake City,UT,84100,2008-06-12
6001,Valley Road,Olympia,WA,98507,2008-06-14
6003,Apple Lane,Juneau,AK,99801,2008-06-16
6005,Cannery Row,Phoenix,AZ,85011,2008-06-18
6007,Elm Street,Denver,CO,80201,2008-06-20
6009,Goshen Road,Tallahassee,FL,32301,2008-06-22
6011,Island Drive,Honolulu,HI,96800-3017,2008-06-24
6013,King Street,Baton Rouge,LA,70800,2008-06-26
6015,Maple Street,Annapolis,MD,21400,2008-06-28
6017,Oak Drive,Carson City,NV,89701,2008-06-30
6019,Queen Ann Drive,Salem,OR,97301,2008-07-02
6021,Stoney Way,Austin,TX,73301,2008-07-04
6023,University Lane,Richmond,VA,23173-1823,2008-07-06
6025,Willow Road,Charleston,WV,25300,2008-07-08
6027,Bowery Estates,Montgomery,AL,36100,2008-07-10
6029,Dogwood Drive,Sacramento,CA,94203,2008-07-12
6031,Fir Street,Washington,DC,20510-0001,2008-07-14
6033,The Highlands,Atlanta,GA,30026,2008-07-16
6035,James Road,Springfield,IL,62700,2008-07-18
6037,Larch Mont Road,Boston,MA,02138-7190,2008-07-20
6039,New Pike Road,Trenton,NJ,8600,2008-07-22
6041,Pine Place,Albany,NY,12200-2837,2008-07-24
6043,Race Track Road,Harrisburg,PA,17100,2008-07-26
6045,Tamarack Road,Salt Lake City,UT,84100,2008-07-28
6047,Valley Road,Olympia,WA,98507,2008-07-30
6049,Apple Lane,Juneau,AK,99801,2008-08-01
6051,Cannery Row,Phoenix,AZ,85011,2008-08-03
6053,Elm Street,Denver,CO,80201,2008-08-05
6055,Goshen Road,Tallahassee,FL,32301,2008-08-07
6057,Island Drive,Honolulu,HI,96800-3017,2008-08-09
6059,King Street,Baton Rouge,LA,70800,2008-08-11
6061,Maple Street,Annapolis,MD,21400,2008-08-13
6063,Oak Drive,Carson City,NV,89701,2008-08-15
6065,Queen Ann Drive,Salem,OR,97301,2008-08-17
6067,Stoney Way,Austin,TX,73301,2008-08-19
6069,University Lane,Richmond,VA,23173-1823,2008-08-21
6071,Willow Road,Charleston,WV,25300,2008-08-23
6073,Bowery Estates,Montgomery,AL,36100,2008-08-25
6075,Dogwood Drive,Sacramento,CA,94203,2008-08-27
6077,Fir Street,Washington,DC,20510-0001,2008-08-29
6079,The Highlands,Atlanta,GA,30026,2008-08-31
6081,James Road,Springfield,IL,62700,2008-09-02
6083,Larch Mont Road,Boston,MA,02138-7190,2008-09-04
6085,New Pike Road,Trenton,NJ,8600,2008-09-06
6087,Pine Place,Albany,NY,12200-2837,2008-09-08
6089,Race Track Road,Harrisburg,PA,17100,2008-09-10
6091,Tamarack Road,Salt Lake City,UT,84100,2008-09-12
